,Name,MarketCap,Price,Volume24h,CirculatingSupply,Change24h,timestamp
1,Ethereum,17254882098.2,163.507609468,7542225568.84,105529535.624,-0.0605147,20190405102023
2,XRP,15249352117.2,0.365308497959,2277848626.73,41743765071.0,5.90686,20190405102023
3,Litecoin,5354189309.77,87.4832705513,3916693690.89,61202436.489,0.032849,20190405102023
4,Bitcoin Cash,5088212925.29,287.282801245,2346017938.72,17711512.5,-5.49659,20190405102023
0,Bitcoin,87681328674.8,4973.79373856,17778606388.3,17628662.0,-1.19938,20190405102124
1,Ethereum,17265341600.8,163.606723925,7544506778.84,105529535.624,6.62403e-05,20190405102124
2,XRP,15306354135.5,0.366674019688,2286609771.04,41743765071.0,6.30274,20190405102124
3,Litecoin,5354062569.68,87.4811997173,3917195436.9,61202436.489,0.0304811,20190405102124
4,Bitcoin Cash,5088735629.78,287.312313377,2345483841.12,17711512.5,-5.48688,20190405102124
0,Bitcoin,87716193238.9,4975.77145894,17787676401.7,17628662.0,-1.16009,20190405102224
1,Ethereum,17274537771.8,163.693867026,7553425378.38,105529535.624,0.05333,20190405102224
2,XRP,15306676314.0,0.36668173769,2289543123.41,41743765071.0,6.30497,20190405102224
3,Litecoin,5353989561.2,87.4800068157,3917184023.97,61202436.489,0.0291171,20190405102224
4,Bitcoin Cash,5080029706.89,286.820773036,2340825460.14,17711512.5,-5.64858,20190405102224
0,Bitcoin,87704533187.0,4975.11003314,17799931298.4,17628662.0,-1.17323,20190405102325
1,Ethereum,17283705739.5,163.780742872,7560075591.87,105529535.624,0.10643,20190405102325
2,XRP,15326949271.2,0.367167390031,2293800601.04,41743765071.0,6.44577,20190405102325
3,Litecoin,5358992252.27,87.5617468796,3921403983.39,61202436.489,0.122583,20190405102325
4,Bitcoin Cash,5077687712.56,286.688542978,2341789191.41,17711512.5,-5.69207,20190405102325
0,Bitcoin,87683671757.7,4973.92665182,17802980728.1,17628662.0,-1.19674,20190405102426
1,Ethereum,17292511059.8,163.864182265,7567281006.64,105529535.624,0.15743,20190405102426
2,XRP,15369407283.7,0.36818450031,2301533868.29,41743765071.0,6.74064,20190405102426
3,Litecoin,5365027770.36,87.6603625302,3925264517.38,61202436.489,0.235345,20190405102426
4,Bitcoin Cash,5079077938.88,286.767035784,2339416827.85,17711512.5,-5.66625,20190405102426
0,Bitcoin,87745912371.2,4977.45730057,17804723340.9,17628662.0,-1.1072,20190405102526
1,Ethereum,17301590781.2,163.950221887,7569888204.15,105529535.624,0.231591,20190405102526
2,XRP,15402197078.6,0.368970001925,2306881587.27,41743765071.0,7.00908,20190405102526
3,Litecoin,5363007570.29,87.6273540392,3924824335.59,61202436.489,0.22774,20190405102526
4,Bitcoin Cash,5079538629.82,286.793046603,2337729280.74,17711512.5,-5.58328,20190405102526
