,Name,MarketCap,Price,Volume24h,CirculatingSupply,Change24h,timestamp
2,XRP,13537565130.2,0.323926348952,1354616612.85,41792108527.0,-4.07368,20190412110703
3,EOS,4805752106.58,5.30292744562,3532714553.57,906245117.6,-5.15055,20190412110703
4,Litecoin,4764923924.41,77.7274074133,3229868962.86,61303008.5909,-4.76711,20190412110703
5,Bitcoin Cash,4725641171.88,266.624981311,1638124125.2,17723925.0,-4.43938,20190412110703
6,Binance Coin,2460838815.05,17.43106265,149216698.981,141175490.242,-0.960855,20190412110703
7,Tether,2324728346.1,1.00809697773,16018572994.6,2306056259.92,0.10875,20190412110703
8,Stellar,2192818110.43,0.113600252987,326314318.099,19302933336.6,-4.1823,20190412110703
9,Cardano,2119405037.49,0.0817448710366,151128318.382,25927070538.0,-3.68562,20190412110703
10,TRON,1744943082.1,0.026168099232,410864654.039,66682072191.4,-4.12719,20190412110703
11,Bitcoin SV,1228609157.76,69.326930779,162141933.571,17721960.917,-7.35651,20190412110703
12,Monero,1121340496.58,66.2974701534,133505412.518,16913775.0503,-0.880032,20190412110703
13,Dash,1050468470.07,120.100354193,269359390.143,8746589.27638,-3.81905,20190412110703
14,IOTA,883203609.939,0.317752828721,13463844.1652,2779530283.0,-3.3846,20190412110703
15,NEO,717243973.842,11.0345226745,284699549.564,65000000.0,-3.48753,20190412110703
16,Ethereum Classic,673358778.851,6.14038508071,525254180.8,109660676.0,-6.44474,20190412110703
17,Ontology,635284611.483,1.2837809776,105726576.353,494854358.0,-6.79202,20190412110703
18,Maker,622979493.122,622.979493122,1617427.4809,1000000.0,-9.10889,20190412110703
19,NEM,572252215.964,0.0635835795586,27865587.2642,8999999999.0,-6.51047,20190412110703
0,Bitcoin,88739988738.2,5030.20183323,15279638152.2,17641437.0,-2.84732,20190412110803
1,Ethereum,17183099838.2,162.679508007,6983322516.82,105625472.124,-3.8207,20190412110803
2,XRP,13536416487.9,0.323898864284,1354760197.52,41792108527.0,-4.08182,20190412110803
3,EOS,4805023773.85,5.30212376379,3532552733.84,906245117.6,-5.16492,20190412110803
4,Litecoin,4762445596.03,77.686979897,3228449390.24,61303008.5909,-4.81664,20190412110803
5,Bitcoin Cash,4726670846.58,266.683076496,1638273900.07,17723925.0,-4.41856,20190412110803
6,Binance Coin,2460739498.79,17.4303591549,149176636.232,141175490.242,-0.964852,20190412110803
7,Tether,2325384174.13,1.0083813715,16010190544.3,2306056259.92,0.136992,20190412110803
8,Stellar,2196658785.1,0.113799221434,326902667.841,19302933336.6,-4.01448,20190412110803
9,Cardano,2119757958.73,0.0817584831122,151109207.923,25927070538.0,-3.66958,20190412110803
10,TRON,1746090774.14,0.0261853106354,410722852.473,66682072191.4,-4.06413,20190412110803
11,Bitcoin SV,1228452947.51,69.3181162779,162123133.223,17721960.917,-7.36829,20190412110803
12,Monero,1121151788.82,66.2863131081,133450259.328,16913775.0503,-0.896713,20190412110803
13,Dash,1050812834.64,120.13972549,269514813.809,8746589.27638,-3.78752,20190412110803
14,IOTA,883244761.007,0.317767633765,13451945.1377,2779530283.0,-3.3801,20190412110803
15,NEO,716546763.289,11.0237963583,284324483.271,65000000.0,-3.58134,20190412110803
16,Ethereum Classic,673176396.492,6.13872192883,526226895.446,109660676.0,-6.47008,20190412110803
17,Ontology,635476628.597,1.28416900513,105762936.869,494854358.0,-6.76384,20190412110803
18,Maker,623165009.936,623.165009936,1617654.40565,1000000.0,-9.08183,20190412110803
19,NEM,572147684.568,0.0635719649591,27864274.3049,8999999999.0,-6.52755,20190412110803
0,Bitcoin,88746246524.3,5030.55655411,15286874386.2,17641437.0,-2.84047,20190412110904
1,Ethereum,17194499761.1,162.787435789,6984655408.06,105625472.124,-3.75689,20190412110904
2,XRP,13539871724.8,0.323981541063,1355315992.02,41792108527.0,-4.05734,20190412110904
3,EOS,4806123212.89,5.30333694444,3533443490.04,906245117.6,-5.14322,20190412110904
4,Litecoin,4765819332.4,77.7420136784,3230342281.74,61303008.5909,-4.74922,20190412110904
5,Bitcoin Cash,4728822736.11,266.804488064,1639464056.99,17723925.0,-4.37504,20190412110904
6,Binance Coin,2460532427.84,17.4288923922,149211405.019,141175490.242,-0.973186,20190412110904
7,Tether,2325150439.63,1.00828001469,16023413339.0,2306056259.92,0.126927,20190412110904
8,Stellar,2195744017.06,0.113751831329,326951625.487,19302933336.6,-4.05445,20190412110904
9,Cardano,2119286499.41,0.0817402990557,151083110.748,25927070538.0,-3.69101,20190412110904
10,TRON,1747022192.84,0.0261992786881,410853844.327,66682072191.4,-4.01296,20190412110904
11,Bitcoin SV,1228339959.29,69.3117406726,162187550.933,17721960.917,-7.37681,20190412110904
12,Monero,1120529531.26,66.2495231213,133388957.679,16913775.0503,-0.951717,20190412110904
13,Dash,1051133625.92,120.176401647,269602531.619,8746589.27638,-3.75815,20190412110904
14,IOTA,883245106.291,0.317767757989,13459862.8632,2779530283.0,-3.38006,20190412110904
15,NEO,717324392.739,11.0357598883,284566563.605,65000000.0,-3.4767,20190412110904
16,Ethereum Classic,673581047.674,6.14241195881,526474768.943,109660676.0,-6.41386,20190412110904
17,Ontology,635661127.641,1.28454184017,105798032.665,494854358.0,-6.73677,20190412110904
18,Maker,622436090.486,622.436090486,1623627.26578,1000000.0,-9.18817,20190412110904
19,NEM,572125472.754,0.0635694969797,27867007.1092,8999999999.0,-6.53118,20190412110904
0,Bitcoin,88738021266.5,5030.09030764,15288192653.6,17641437.0,-2.78522,20190412111005
1,Ethereum,17196485580.5,162.806236362,6987044406.55,105625472.124,-3.66611,20190412111005
2,XRP,13543533205.7,0.324069152838,1355478049.55,41792108527.0,-4.00582,20190412111005
3,EOS,4804306754.41,5.30133256567,3532853468.95,906245117.6,-5.11478,20190412111005
4,Litecoin,4769880423.07,77.808259867,3232720797.05,61303008.5909,-4.47224,20190412111005
5,Bitcoin Cash,4728874245.93,266.807394295,1639443080.43,17723925.0,-4.28877,20190412111005
6,Binance Coin,2458635240.06,17.4154538854,149117193.15,141175490.242,-0.976735,20190412111005
7,Tether,2325284875.88,1.00833831173,16025583728.2,2306056259.92,0.133947,20190412111005
8,Stellar,2196342334.97,0.113782827546,327076088.436,19302933336.6,-3.97029,20190412111005
9,Cardano,2118522590.45,0.0817108352965,151034733.405,25927070538.0,-3.6159,20190412111005
10,TRON,1747736322.03,0.0262099881511,411071338.227,66682072191.4,-3.89577,20190412111005
11,Bitcoin SV,1229299635.26,69.3658924664,162234320.287,17721960.917,-7.21775,20190412111005
12,Monero,1121190886.48,66.2886246946,133456301.167,16913775.0503,-0.779871,20190412111005
13,Dash,1050941988.82,120.154491724,269584865.839,8746589.27638,-3.65994,20190412111005
14,IOTA,883199726.435,0.317751431541,13463084.204,2779530283.0,-3.31167,20190412111005
15,NEO,717412557.94,11.037116276,284567841.593,65000000.0,-3.36733,20190412111005
16,Ethereum Classic,673898248.408,6.14530452473,525706203.032,109660676.0,-6.26411,20190412111005
17,Ontology,635915535.785,1.28505594728,105805065.524,494854358.0,-6.6439,20190412111005
18,Maker,622560243.048,622.560243048,1624064.85597,1000000.0,-9.11908,20190412111005
19,NEM,572202614.097,0.0635780682401,27872320.9677,8999999999.0,-6.42113,20190412111005
0,Bitcoin,88726252450.3,5029.42319553,15285761707.8,17641437.0,-2.79811,20190412111106
1,Ethereum,17213404038.9,162.9664104,6985175568.34,105625472.124,-3.57133,20190412111106
2,XRP,13542132314.5,0.324035632366,1355067665.9,41792108527.0,-4.01575,20190412111106
3,EOS,4803708907.44,5.30067286891,3532802584.33,906245117.6,-5.12658,20190412111106
4,Litecoin,4772564582.48,77.8520449841,3234703753.13,61303008.5909,-4.41848,20190412111106
5,Bitcoin Cash,4730058501.65,266.874211082,1639797114.74,17723925.0,-4.2648,20190412111106
6,Binance Coin,2457773613.5,17.4093506549,149127768.322,141175490.242,-1.01144,20190412111106
7,Tether,2325378060.25,1.00837872027,16024509610.1,2306056259.92,0.137959,20190412111106
8,Stellar,2197413075.03,0.113838297875,327273962.093,19302933336.6,-3.92347,20190412111106
9,Cardano,2118974464.75,0.0817282639642,150945321.581,25927070538.0,-3.59534,20190412111106
10,TRON,1748333323.75,0.026218941108,411115848.553,66682072191.4,-3.86294,20190412111106
11,Bitcoin SV,1229709534.38,69.3890219114,162270103.414,17721960.917,-7.18682,20190412111106
12,Monero,1120953655.75,66.2745988057,133428442.288,16913775.0503,-0.800865,20190412111106
13,Dash,1051625530.53,120.232641239,269653977.117,8746589.27638,-3.59728,20190412111106
14,IOTA,883501041.526,0.317859836581,13456849.9386,2779530283.0,-3.27868,20190412111106
15,NEO,717324537.839,11.0357621206,284503182.354,65000000.0,-3.37919,20190412111106
16,Ethereum Classic,674802196.392,6.15354766181,526343227.076,109660676.0,-6.13837,20190412111106
17,Ontology,636052857.122,1.28533344577,105816069.674,494854358.0,-6.53578,20190412111106
18,Maker,622580440.919,622.580440919,1624030.0604,1000000.0,-9.11613,20190412111106
19,NEM,572313961.853,0.063590440213,27876997.0908,8999999999.0,-6.40292,20190412111106
0,Bitcoin,88762090453.4,5031.45466287,15285925282.9,17641437.0,-2.75885,20190412111206
1,Ethereum,17216408736.6,162.994857115,6984214290.39,105625472.124,-3.5545,20190412111206
2,XRP,13541460624.9,0.324019560203,1354702620.37,41792108527.0,-4.02051,20190412111206
3,EOS,4799148492.67,5.29564065998,3530148902.54,906245117.6,-5.21665,20190412111206
4,Litecoin,4775068624.4,77.8928919503,3235659431.81,61303008.5909,-4.36833,20190412111206
5,Bitcoin Cash,4726889925.18,266.69543711,1639155193.15,17723925.0,-4.32893,20190412111206
6,Binance Coin,2458974957.97,17.4178602373,149228375.495,141175490.242,-0.963053,20190412111206
7,Tether,2326181353.08,1.00872706079,16024421013.4,2306056259.92,0.172552,20190412111206
8,Stellar,2195511333.75,0.113739777031,327138264.391,19302933336.6,-4.00662,20190412111206
9,Cardano,2119590414.21,0.081752020966,150865765.403,25927070538.0,-3.56732,20190412111206
10,TRON,1748904254.59,0.0262275030921,411224610.544,66682072191.4,-3.83155,20190412111206
11,Bitcoin SV,1228830706.08,69.3394321228,162308352.417,17721960.917,-7.25315,20190412111206
12,Monero,1120923973.45,66.2728438875,133418978.415,16913775.0503,-0.803491,20190412111206
13,Dash,1050803812.57,120.138693994,269575452.916,8746589.27638,-3.67261,20190412111206
14,IOTA,882902816.101,0.317644611214,13453485.4275,2779530283.0,-3.34417,20190412111206
15,NEO,717586118.112,11.0397864325,284500777.372,65000000.0,-3.34395,20190412111206
16,Ethereum Classic,674843466.253,6.15392400329,527295649.416,109660676.0,-6.13263,20190412111206
17,Ontology,636982392.81,1.28721184832,105932236.421,494854358.0,-6.39919,20190412111206
18,Maker,623032790.599,623.032790599,1624804.0274,1000000.0,-9.0501,20190412111206
19,NEM,572476978.322,0.063608553154,27885713.794,8999999999.0,-6.37626,20190412111206
0,Bitcoin,88777273732.2,5032.31532285,15287220715.6,17641437.0,-2.74222,20190412111307
1,Ethereum,17212035796.2,162.953456681,6985624153.94,105625472.124,-3.579,20190412111307
2,XRP,13542455001.1,0.324043353601,1354338412.19,41792108527.0,-4.01347,20190412111307
3,EOS,4798926287.75,5.29539546702,3530481111.81,906245117.6,-5.22104,20190412111307
4,Litecoin,4773210830.8,77.8625868537,3232832977.87,61303008.5909,-4.40554,20190412111307
5,Bitcoin Cash,4729015177.51,266.815345783,1639783169.47,17723925.0,-4.28592,20190412111307
6,Binance Coin,2458741085.79,17.4162036312,149122239.54,141175490.242,-0.972472,20190412111307
7,Tether,2326020265.76,1.00865720676,16028208003.2,2306056259.92,0.165615,20190412111307
8,Stellar,2196401780.01,0.113785907132,327341827.061,19302933336.6,-3.96769,20190412111307
9,Cardano,2122159193.99,0.0818510980976,150784603.678,25927070538.0,-3.45045,20190412111307
10,TRON,1749859597.21,0.0262418299207,411208849.714,66682072191.4,-3.77902,20190412111307
11,Bitcoin SV,1229416474.07,69.3724853493,162344764.529,17721960.917,-7.20893,20190412111307
12,Monero,1120997644.97,66.2771995984,133343366.539,16913775.0503,-0.796972,20190412111307
13,Dash,1051224223.99,120.18675975,269648999.3,8746589.27638,-3.63407,20190412111307
14,IOTA,883233174.29,0.317763465177,13455587.6685,2779530283.0,-3.30801,20190412111307
15,NEO,717147903.108,11.0330446632,284336399.704,65000000.0,-3.40298,20190412111307
16,Ethereum Classic,674532319.68,6.1510866455,527054651.509,109660676.0,-6.17591,20190412111307
17,Ontology,636930571.632,1.28710712826,105931678.462,494854358.0,-6.40681,20190412111307
18,Maker,622817142.322,622.817142322,1623959.86753,1000000.0,-9.08158,20190412111307
19,NEM,572431520.174,0.0636035022486,27883692.8192,8999999999.0,-6.38369,20190412111307
0,Bitcoin,88752546813.0,5030.91368424,15288372350.7,17641437.0,-2.7693,20190412111408
1,Ethereum,17207692800.7,162.912339748,6981682380.41,105625472.124,-3.60333,20190412111408
2,XRP,13544498724.6,0.324092255739,1354491501.52,41792108527.0,-3.99898,20190412111408
3,EOS,4797549814.84,5.29387659218,3529725092.1,906245117.6,-5.24823,20190412111408
4,Litecoin,4773427888.62,77.8661275905,3232982995.59,61303008.5909,-4.40119,20190412111408
5,Bitcoin Cash,4726304970.52,266.662433435,1639200025.66,17723925.0,-4.34077,20190412111408
6,Binance Coin,2458975038.92,17.4178608107,149136396.339,141175490.242,-0.963049,20190412111408
7,Tether,2326323744.17,1.00878880737,16027745095.0,2306056259.92,0.178683,20190412111408
8,Stellar,2196323712.95,0.113781862821,327186547.156,19302933336.6,-3.9711,20190412111408
9,Cardano,2122761423.36,0.0818743259192,150701094.157,25927070538.0,-3.42305,20190412111408
10,TRON,1749554914.52,0.0262372607363,411138712.228,66682072191.4,-3.79577,20190412111408
11,Bitcoin SV,1229432030.29,69.3733631426,162347016.702,17721960.917,-7.20776,20190412111408
12,Monero,1121472111.65,66.3052516851,133352136.696,16913775.0503,-0.754984,20190412111408
13,Dash,1051244185.9,120.189042001,269618464.007,8746589.27638,-3.63224,20190412111408
14,IOTA,883514713.73,0.317864755471,13458499.7273,2779530283.0,-3.27718,20190412111408
15,NEO,717772582.67,11.042655118,284619496.684,65000000.0,-3.31884,20190412111408
16,Ethereum Classic,674366220.751,6.14957198286,526862172.31,109660676.0,-6.19901,20190412111408
17,Ontology,637000618.945,1.28724867963,105941924.061,494854358.0,-6.39651,20190412111408
18,Maker,622500022.605,622.500022605,1622763.70411,1000000.0,-9.12787,20190412111408
19,NEM,572430135.216,0.0636033483644,27886506.2404,8999999999.0,-6.38392,20190412111408
0,Bitcoin,88770884734.8,5031.95316429,15283175200.2,17641437.0,-2.68308,20190412111509
1,Ethereum,17190972603.7,162.754042732,6974867756.69,105625472.124,-3.61285,20190412111509
2,XRP,13545183786.9,0.324108647885,1354307087.26,41792108527.0,-3.96287,20190412111509
3,EOS,4795170467.45,5.29125109126,3528054842.06,906245117.6,-5.2183,20190412111509
4,Litecoin,4774851500.36,77.8893501332,3232789304.03,61303008.5909,-4.17835,20190412111509
5,Bitcoin Cash,4728038752.62,266.760255001,1640060465.53,17723925.0,-4.20477,20190412111509
6,Binance Coin,2458811610.82,17.416703187,149158472.188,141175490.242,-0.892304,20190412111509
7,Tether,2326753936.54,1.00897535632,16027904564.8,2306056259.92,0.196714,20190412111509
8,Stellar,2196715569.46,0.113802163182,327271657.215,19302933336.6,-3.88696,20190412111509
9,Cardano,2123754338.52,0.0819126223848,150655910.305,25927070538.0,-3.27148,20190412111509
10,TRON,1748598513.97,0.0262229180423,411095909.112,66682072191.4,-3.7653,20190412111509
11,Bitcoin SV,1228317149.68,69.3104535914,162348093.302,17721960.917,-7.17663,20190412111509
12,Monero,1121382097.75,66.2999297563,133318005.961,16913775.0503,-0.644691,20190412111509
13,Dash,1051063284.28,120.168359468,269628772.124,8746589.27638,-3.52803,20190412111509
14,IOTA,883492658.666,0.317856820654,13457745.6303,2779530283.0,-3.1974,20190412111509
15,NEO,718011347.755,11.046328427,284779097.797,65000000.0,-3.17782,20190412111509
16,Ethereum Classic,673629717.828,6.14285578385,525551155.013,109660676.0,-6.18933,20190412111509
17,Ontology,637325871.557,1.287905949,106000787.001,494854358.0,-6.29155,20190412111509
18,Maker,622145266.114,622.145266114,1622051.7539,1000000.0,-9.12221,20190412111509
19,NEM,572439516.639,0.0636043907447,27887025.501,8999999999.0,-6.28194,20190412111509
0,Bitcoin,88771889838.7,5032.01013833,15278142773.1,17641437.0,-2.68198,20190412111610
1,Ethereum,17192531037.0,162.768797064,6971213100.11,105625472.124,-3.60412,20190412111610
2,XRP,13548708048.8,0.324192976291,1354835846.45,41792108527.0,-3.93788,20190412111610
3,EOS,4796077581.05,5.29225204959,3528603472.96,906245117.6,-5.20037,20190412111610
4,Litecoin,4775022054.64,77.8921322851,3232123160.22,61303008.5909,-4.17493,20190412111610
5,Bitcoin Cash,4723534937.13,266.506145627,1639245576.39,17723925.0,-4.29602,20190412111610
6,Binance Coin,2459200353.77,17.419456802,149256720.144,141175490.242,-0.876634,20190412111610
7,Tether,2326661155.83,1.00893512282,16025914839.5,2306056259.92,0.192718,20190412111610
8,Stellar,2195234488.13,0.113725434878,327127601.249,19302933336.6,-3.95176,20190412111610
9,Cardano,2124273076.47,0.081932629965,150560608.485,25927070538.0,-3.24785,20190412111610
10,TRON,1747173468.98,0.0262015473059,410885651.094,66682072191.4,-3.84373,20190412111610
11,Bitcoin SV,1228030029.31,69.2942522032,162340220.63,17721960.917,-7.19832,20190412111610
12,Monero,1121545644.62,66.3095992044,133317727.005,16913775.0503,-0.630201,20190412111610
13,Dash,1050952724.67,120.155719156,269642362.183,8746589.27638,-3.53817,20190412111610
14,IOTA,884248256.746,0.318128664456,13463632.901,2779530283.0,-3.11461,20190412111610
15,NEO,717413355.607,11.0371285478,284488677.892,65000000.0,-3.25846,20190412111610
16,Ethereum Classic,673193296.911,6.13887604442,526214839.811,109660676.0,-6.25011,20190412111610
17,Ontology,637528551.055,1.28831552304,106049218.488,494854358.0,-6.16825,20190412111610
18,Maker,621784263.065,621.784263065,1620829.29445,1000000.0,-9.17494,20190412111610
19,NEM,572397346.366,0.0635997051588,27890906.1844,8999999999.0,-6.28885,20190412111610
0,Bitcoin,88763693186.3,5031.53838306,15280269739.7,17641462.0,-2.6911,20190412111710
1,Ethereum,17192254401.1,162.765905286,6975107801.8,105625649.124,-3.60583,20190412111710
2,XRP,13545470897.0,0.324115517843,1354190430.67,41792108527.0,-3.96084,20190412111710
3,EOS,4796854499.96,5.29310934404,3528194560.82,906245117.6,-5.18502,20190412111710
4,Litecoin,4777396473.09,77.9308647797,3232569495.68,61303008.5909,-4.12728,20190412111710
5,Bitcoin Cash,4721037915.59,266.365261396,1638210329.38,17723925.0,-4.34662,20190412111710
6,Binance Coin,2457523666.21,17.4075801826,148986491.003,141175490.242,-0.944217,20190412111710
7,Tether,2325859583.22,1.00858752826,16023803441.0,2306056259.92,0.1582,20190412111710
8,Stellar,2194870003.44,0.113706552531,327206657.425,19302933336.6,-3.96771,20190412111710
9,Cardano,2123932059.83,0.0819194770468,150491974.996,25927070538.0,-3.26339,20190412111710
10,TRON,1746104988.02,0.0261855237943,410632268.622,66682072191.4,-3.90253,20190412111710
11,Bitcoin SV,1227533424.93,69.2662302263,162303654.958,17721960.917,-7.23585,20190412111710
12,Monero,1121652350.84,66.3159080401,133271131.217,16913775.0503,-0.620747,20190412111710
13,Dash,1050449507.4,120.098186185,269396816.286,8746589.27638,-3.58436,20190412111710
14,IOTA,884151687.545,0.318093921463,13436155.6332,2779530283.0,-3.12519,20190412111710
15,NEO,717468942.664,11.0379837333,284421734.84,65000000.0,-3.25097,20190412111710
16,Ethereum Classic,672886600.093,6.13607926412,525821121.872,109660676.0,-6.29282,20190412111710
17,Ontology,637556555.353,1.28837211403,106014218.319,494854358.0,-6.16412,20190412111710
18,Maker,622360320.169,622.360320169,1622564.31911,1000000.0,-9.09079,20190412111710
19,NEM,572595208.098,0.0636216897957,27899449.6658,8999999999.0,-6.25645,20190412111710
0,Bitcoin,88739250701.7,5030.15286951,15284402781.2,17641462.0,-2.7179,20190412111811
1,Ethereum,17207369780.9,162.909008594,6974899883.45,105625649.124,-3.52108,20190412111811
2,XRP,13540302345.3,0.323991844932,1353583534.83,41792108527.0,-3.99748,20190412111811
3,EOS,4798668344.76,5.29511083874,3528709916.55,906245117.6,-5.14916,20190412111811
4,Litecoin,4781149683.8,77.9917388391,3234080133.41,61303283.5909,-4.05239,20190412111811
5,Bitcoin Cash,4725028650.75,266.589858264,1638730580.86,17723962.5,-4.26596,20190412111811
6,Binance Coin,2458046931.71,17.4112866723,148880124.927,141175490.242,-0.923126,20190412111811
7,Tether,2324790220.84,1.00812380914,16026131638.6,2306056259.92,0.112151,20190412111811
8,Stellar,2195707412.97,0.113749935032,327462081.777,19302933336.6,-3.93107,20190412111811
9,Cardano,2124059549.85,0.0819243943019,150514072.88,25927070538.0,-3.25758,20190412111811
10,TRON,1746116304.82,0.0261856935071,410540331.725,66682072191.4,-3.90191,20190412111811
11,Bitcoin SV,1227379397.33,69.2573923355,162227795.596,17721998.417,-7.24769,20190412111811
12,Monero,1120906247.9,66.2717042426,133183152.078,16913798.441,-0.686989,20190412111811
13,Dash,1050473066.25,120.100410443,269398160.728,8746623.44928,-3.58258,20190412111811
14,IOTA,884098931.857,0.31807494139,13437185.3686,2779530283.0,-3.13097,20190412111811
15,NEO,718125514.301,11.0480848354,284707012.413,65000000.0,-3.16243,20190412111811
16,Ethereum Classic,673007625.251,6.13716247004,524857285.369,109661041.0,-6.27627,20190412111811
17,Ontology,637519416.267,1.28829706349,106016167.916,494854358.0,-6.16959,20190412111811
18,Maker,622285026.629,622.285026629,1621785.74123,1000000.0,-9.10179,20190412111811
19,NEM,572355377.025,0.0635950418987,27892788.8061,8999999999.0,-6.29572,20190412111811
0,Bitcoin,88744987015.0,5030.47803039,15283665861.4,17641462.0,-2.71161,20190412111912
1,Ethereum,17207959787.7,162.914594423,6977680905.11,105625649.124,-3.51777,20190412111912
2,XRP,13540792601.0,0.324003575754,1353803709.58,41792108527.0,-3.99401,20190412111912
3,EOS,4800546441.16,5.29718323214,3529847593.23,906245117.6,-5.11204,20190412111912
4,Litecoin,4785888884.89,78.0690462981,3236224070.94,61303283.5909,-3.95729,20190412111912
5,Bitcoin Cash,4730064859.75,266.874005164,1640250794.25,17723962.5,-4.16392,20190412111912
6,Binance Coin,2458198765.1,17.4123621663,148956870.586,141175490.242,-0.917006,20190412111912
7,Tether,2324403593.83,1.00795615191,16025074349.9,2306056259.92,0.0955012,20190412111912
8,Stellar,2195740120.28,0.113751629454,327599476.428,19302933336.6,-3.92964,20190412111912
9,Cardano,2124396305.68,0.0819373828819,150456943.373,25927070538.0,-3.24224,20190412111912
10,TRON,1745838653.62,0.0261815297013,410255642.938,66682072191.4,-3.91719,20190412111912
11,Bitcoin SV,1226803851.21,69.2249159684,162155355.206,17721998.417,-7.29118,20190412111912
12,Monero,1120693994.88,66.2591551383,133200287.88,16913798.441,-0.705795,20190412111912
13,Dash,1049938988.06,120.039349373,269304900.072,8746623.44928,-3.6316,20190412111912
14,IOTA,884165700.588,0.318098962978,13441147.5588,2779530283.0,-3.12365,20190412111912
15,NEO,717776039.5,11.0427083,284558540.526,65000000.0,-3.20956,20190412111912
16,Ethereum Classic,673423575.463,6.14095552369,525979902.961,109661041.0,-6.21835,20190412111912
17,Ontology,637093503.761,1.28743638095,105939033.593,494854358.0,-6.23228,20190412111912
18,Maker,619503870.981,619.503870981,1616137.67567,1000000.0,-9.50804,20190412111912
19,NEM,572298792.909,0.0635887547747,27890920.8855,8999999999.0,-6.30498,20190412111912
0,Bitcoin,88762189154.5,5031.45312755,15287715909.5,17641462.0,-2.62815,20190412112013
1,Ethereum,17216049306.5,162.991181112,6976635592.11,105625649.124,-3.38955,20190412112013
2,XRP,13545894494.0,0.324125653657,1354469879.13,41792108527.0,-3.91914,20190412112013
3,EOS,4798631867.92,5.29507058822,3529140090.44,906245117.6,-5.11538,20190412112013
4,Litecoin,4782907213.45,78.0204082601,3234847743.96,61303283.5909,-3.83011,20190412112013
5,Bitcoin Cash,4731076472.9,266.931081179,1640621095.42,17723962.5,-4.09849,20190412112013
6,Binance Coin,2458541291.48,17.4147884117,148995364.819,141175490.242,-0.866792,20190412112013
7,Tether,2325226413.83,1.0083129602,16026078957.2,2306056259.92,0.133798,20190412112013
8,Stellar,2193267824.38,0.113623550687,327282408.836,19302933336.6,-3.97088,20190412112013
9,Cardano,2124607458.67,0.0819455269947,150465142.592,25927070538.0,-3.23262,20190412112013
10,TRON,1745950279.71,0.0261832037058,410066188.862,66682072191.4,-3.86783,20190412112013
11,Bitcoin SV,1226998202.98,69.2358826645,162148655.345,17721998.417,-7.27649,20190412112013
12,Monero,1121196671.79,66.288875069,133239659.993,16913798.441,-0.522119,20190412112013
13,Dash,1049382018.93,119.975671185,269219851.609,8746623.44928,-3.55942,20190412112013
14,IOTA,885097564.407,0.318434222437,13443099.1693,2779530283.0,-3.02155,20190412112013
15,NEO,718285305.01,11.050543154,284748164.222,65000000.0,-3.14088,20190412112013
16,Ethereum Classic,674009831.205,6.14630159498,526234227.569,109661041.0,-6.05856,20190412112013
17,Ontology,637831385.681,1.28892749022,106001515.365,494854358.0,-6.06337,20190412112013
18,Maker,621980178.582,621.980178582,1622563.98559,1000000.0,-9.14632,20190412112013
19,NEM,572771378.657,0.0636412643023,27910700.0403,8999999999.0,-6.16818,20190412112013
0,Bitcoin,88774099740.8,5032.1282749,15283742955.6,17641462.0,-2.61509,20190412112113
1,Ethereum,17217115635.2,163.00127647,6973991299.23,105625649.124,-3.38357,20190412112113
2,XRP,13545834077.2,0.324124208005,1354330395.31,41792108527.0,-3.91957,20190412112113
3,EOS,4797891921.96,5.29425409172,3530796469.01,906245117.6,-5.08676,20190412112113
4,Litecoin,4781339942.22,77.9948423991,3233912826.25,61303283.5909,-3.86163,20190412112113
5,Bitcoin Cash,4732549450.12,267.01418772,1640294458.0,17723962.5,-4.02347,20190412112113
6,Binance Coin,2458682210.16,17.4157865926,148892609.954,141175490.242,-0.816754,20190412112113
7,Tether,2324591366.56,1.00803757782,16033132789.9,2306056259.92,0.10645,20190412112113
8,Stellar,2195563541.58,0.113742481689,327895273.695,19302933336.6,-3.87037,20190412112113
9,Cardano,2124525753.37,0.0819423756437,150473244.335,25927070538.0,-3.134,20190412112113
10,TRON,1747126631.5,0.0262008449061,409949696.023,66682072191.4,-3.75283,20190412112113
11,Bitcoin SV,1226607407.57,69.2138312345,162104863.546,17721998.417,-7.20985,20190412112113
12,Monero,1120863712.99,66.2691894376,133191317.958,16913798.441,-0.551661,20190412112113
13,Dash,1049831101.0,120.027014663,269214810.332,8746623.44928,-3.51815,20190412112113
14,IOTA,885916301.427,0.318728781926,13450619.2804,2779530283.0,-2.84394,20190412112113
15,NEO,718943672.044,11.0606718776,284964273.123,65000000.0,-2.94198,20190412112113
16,Ethereum Classic,674102158.105,6.14714352479,526210978.37,109661041.0,-6.01306,20190412112113
17,Ontology,638398131.966,1.29007276918,106102658.601,494854358.0,-5.89364,20190412112113
18,Maker,621993121.833,621.993121833,1622130.40619,1000000.0,-9.08261,20190412112113
19,NEM,572585820.494,0.0636206467286,27897910.4454,8999999999.0,-6.15408,20190412112113
0,Bitcoin,88782290929.5,5032.59258952,15285209130.0,17641462.0,-2.6061,20190412112214
1,Ethereum,17213981281.8,162.971602301,6975066389.05,105625649.124,-3.40115,20190412112214
2,XRP,13547663806.1,0.32416798969,1354426789.8,41792108527.0,-3.90659,20190412112214
3,EOS,4797714728.68,5.29405856705,3530673249.66,906245117.6,-5.09026,20190412112214
4,Litecoin,4781721921.62,78.0010733769,3234437101.24,61303283.5909,-3.85395,20190412112214
