,Name,MarketCap,Price,Volume24h,CirculatingSupply,Change24h,timestamp
10,TRON,1784456667.96,0.0267606660878,561979899.861,66682072191.4,-12.4872,20190411203600
11,Bitcoin SV,1289121484.57,72.7459338055,210344051.692,17720873.417,-9.80934,20190411203600
12,Monero,1119704315.63,66.2056111353,128436968.776,16912528.9598,-6.77262,20190411203600
13,Dash,1082826411.27,123.81433213,315939627.038,8745565.98287,-5.84705,20190411203600
14,IOTA,904179874.646,0.325299522792,20953791.2449,2779530283.0,-9.0383,20190411203600
15,NEO,748790207.776,11.5198493504,337436538.211,65000000.0,-8.43517,20190411203600
16,Ethereum Classic,684708515.073,6.24472936004,620837374.198,109645827.0,-12.009,20190411203600
17,Ontology,660212054.031,1.33415426854,121544533.892,494854358.0,-11.7397,20190411203600
18,Maker,640162680.663,640.162680663,1840258.72116,1000000.0,-11.153,20190411203600
19,NEM,590143408.235,0.0655714898112,30735761.6081,8999999999.0,-10.9285,20190411203600
0,Bitcoin,89594460531.2,5078.97187154,17373061571.9,17640275.0,-5.05471,20190411203700
1,Ethereum,17525085106.0,165.929966951,8494756993.65,105617360.312,-8.5048,20190411203700
2,XRP,13853577301.5,0.331487876294,1730810501.67,41792108527.0,-7.37742,20190411203700
3,Bitcoin Cash,4889551805.6,275.890674963,1982421065.42,17722787.5,-10.0313,20190411203700
4,Litecoin,4879460355.2,79.6063563465,3467668741.76,61294858.5909,-10.7768,20190411203700
5,EOS,4791962181.96,5.28771089509,3968245857.82,906245117.6,-9.89023,20190411203700
6,Binance Coin,2435824798.52,17.2538788025,184514716.376,141175490.242,-6.45344,20190411203700
7,Tether,2300078861.81,1.00477341367,18829737458.3,2289151793.35,-0.213137,20190411203700
8,Stellar,2271142467.23,0.117790078092,381176873.449,19281271428.1,-7.33309,20190411203700
9,Cardano,2183973653.73,0.0842352648568,172611985.377,25927070538.0,-7.55188,20190411203700
10,TRON,1784402707.37,0.026759856866,561398091.92,66682072191.4,-12.4899,20190411203700
11,Bitcoin SV,1289764765.63,72.7822345595,210090721.008,17720873.417,-9.76434,20190411203700
12,Monero,1120103381.17,66.2292069881,128374164.807,16912528.9598,-6.73939,20190411203700
13,Dash,1082783866.29,123.809467382,325702509.76,8745565.98287,-5.85075,20190411203700
14,IOTA,904236906.318,0.325320041249,20886255.9066,2779530283.0,-9.03256,20190411203700
15,NEO,748975373.803,11.5226980585,338561754.06,65000000.0,-8.41253,20190411203700
16,Ethereum Classic,684879725.501,6.24629084608,623022170.107,109645827.0,-11.987,20190411203700
17,Ontology,660326594.407,1.33438573134,121409171.661,494854358.0,-11.7244,20190411203700
18,Maker,640273660.1,640.2736601,1840530.97269,1000000.0,-11.1376,20190411203700
19,NEM,590068149.164,0.0655631276922,30753188.1978,8999999999.0,-10.9398,20190411203700
0,Bitcoin,89564704208.2,5077.28503145,17291553873.5,17640275.0,-5.08624,20190411203801
1,Ethereum,17523845984.1,165.918234771,8461932067.76,105617360.312,-8.51126,20190411203801
2,XRP,13851710930.7,0.331443217844,1727272936.14,41792108527.0,-7.38989,20190411203801
3,Bitcoin Cash,4890412638.14,275.939052415,1971040819.36,17722800.0,-10.0155,20190411203801
4,Litecoin,4878951321.72,79.5980516781,3464704201.33,61294858.5909,-10.7861,20190411203801
5,EOS,4795021751.37,5.29108698987,3935899528.16,906245117.6,-9.8327,20190411203801
6,Binance Coin,2436885522.44,17.2613923158,179307131.658,141175490.242,-6.4127,20190411203801
7,Tether,2299447642.69,1.00449767,18766718589.3,2289151793.35,-0.240522,20190411203801
8,Stellar,2270381339.31,0.117750603106,380912042.643,19281271428.1,-7.36415,20190411203801
9,Cardano,2184220638.03,0.0842447909734,172285297.054,25927070538.0,-7.54143,20190411203801
10,TRON,1785873416.67,0.0267819124088,560237322.178,66682072191.4,-12.4178,20190411203801
11,Bitcoin SV,1291549040.83,72.8828195071,210055040.401,17720898.417,-9.63963,20190411203801
12,Monero,1119422328.75,66.188789004,128159907.384,16912567.001,-6.79631,20190411203801
13,Dash,1083037729.2,123.838231054,315742044.453,8745584.62263,-5.82888,20190411203801
14,IOTA,904574407.545,0.325441465084,20859311.5061,2779530283.0,-8.99861,20190411203801
15,NEO,749077827.387,11.5242742675,336897664.663,65000000.0,-8.4,20190411203801
16,Ethereum Classic,685059135.992,6.24790768786,620070525.248,109646168.0,-11.9642,20190411203801
17,Ontology,661051410.569,1.33585043737,121371254.446,494854358.0,-11.6275,20190411203801
18,Maker,640319238.566,640.319238566,1840181.8548,1000000.0,-11.1312,20190411203801
19,NEM,590180261.946,0.0655755846679,30757941.3032,8999999999.0,-10.9229,20190411203801
0,Bitcoin,89564704208.2,5077.28503145,17291553873.5,17640275.0,-5.08624,20190411203902
1,Ethereum,17537346117.9,166.046055934,8471978332.62,105617360.312,-8.44078,20190411203902
2,XRP,13841515427.3,0.331199260224,1722578396.82,41792108527.0,-7.45806,20190411203902
3,Bitcoin Cash,4889938659.58,275.912308415,1957177619.7,17722800.0,-10.0243,20190411203902
4,Litecoin,4880493525.43,79.6232120871,3461685625.05,61294858.5909,-10.7579,20190411203902
5,EOS,4797198030.77,5.29348841456,3929055317.98,906245117.6,-9.79178,20190411203902
6,Binance Coin,2437595293.7,17.2664198971,177288922.291,141175490.242,-6.38545,20190411203902
7,Tether,2299903409.41,1.00469676851,18702061530.1,2289151793.35,-0.220748,20190411203902
8,Stellar,2271307503.53,0.117798637502,380746599.063,19281271428.1,-7.32636,20190411203902
9,Cardano,2183874999.56,0.0842314597925,172128363.483,25927070538.0,-7.55606,20190411203902
10,TRON,1787447121.8,0.0268055125322,559714261.659,66682072191.4,-12.3406,20190411203902
11,Bitcoin SV,1292330321.57,72.9269076074,209757411.605,17720898.417,-9.58497,20190411203902
12,Monero,1121585089.16,66.316667901,128183755.96,16912567.001,-6.61623,20190411203902
13,Dash,1083662500.23,123.909669506,313628383.905,8745584.62263,-5.77455,20190411203902
14,IOTA,905253273.728,0.32568570282,20791086.7605,2779530283.0,-8.93031,20190411203902
15,NEO,748843907.682,11.5206755028,335054548.748,65000000.0,-8.4286,20190411203902
16,Ethereum Classic,684978039.903,6.2471680716,618036796.366,109646168.0,-11.9747,20190411203902
17,Ontology,661755991.325,1.33727425176,121329681.99,494854358.0,-11.5333,20190411203902
18,Maker,640307133.238,640.307133238,1839745.40084,1000000.0,-11.1329,20190411203902
19,NEM,590136048.101,0.0655706720185,30772829.617,8999999999.0,-10.9296,20190411203902
0,Bitcoin,89560500828.7,5077.04674835,17247240641.1,17640275.0,-5.15758,20190411204003
1,Ethereum,17536117187.6,166.034420249,8400727474.05,105617360.312,-8.47662,20190411204003
2,XRP,13844866813.0,0.331279452054,1720707313.32,41792108527.0,-7.45604,20190411204003
3,Bitcoin Cash,4888220427.26,275.815358028,1963461791.54,17722800.0,-10.1227,20190411204003
4,Litecoin,4878537632.98,79.5913025191,3457714510.0,61294858.5909,-10.8514,20190411204003
5,EOS,4792901399.79,5.28874727897,3929053359.31,906245117.6,-9.86673,20190411204003
6,Binance Coin,2438780317.46,17.2748138737,178833123.225,141175490.242,-6.32523,20190411204003
7,Tether,2300933590.78,1.00514679606,18724514187.4,2289151793.35,-0.179481,20190411204003
8,Stellar,2260933434.59,0.117260598868,378968791.077,19281271428.1,-7.77832,20190411204003
9,Cardano,2181979446.55,0.0841583488328,171878703.55,25927070538.0,-7.67212,20190411204003
10,TRON,1788533725.4,0.0268218078207,559155769.671,66682072191.4,-12.3083,20190411204003
11,Bitcoin SV,1292124908.52,72.9153160366,209413498.737,17720898.417,-9.62279,20190411204003
12,Monero,1121988480.02,66.3405194462,128134855.968,16912567.001,-6.58167,20190411204003
13,Dash,1083369966.36,123.876220185,315485890.679,8745584.62263,-5.83017,20190411204003
14,IOTA,905093426.024,0.325628193929,20747869.8781,2779530283.0,-8.98718,20190411204003
15,NEO,748471121.333,11.5149403282,336446376.184,65000000.0,-8.50813,20190411204003
16,Ethereum Classic,684935012.849,6.24677565429,618874222.88,109646168.0,-12.0117,20190411204003
17,Ontology,663138961.818,1.34006895382,121442896.359,494854358.0,-11.3659,20190411204003
18,Maker,640376951.556,640.376951556,1838489.96553,1000000.0,-11.1265,20190411204003
19,NEM,589995345.055,0.0655550383467,30778204.9418,8999999999.0,-10.9959,20190411204003
0,Bitcoin,89565752250.4,5077.34444335,17228531811.9,17640275.0,-5.15202,20190411204104
1,Ethereum,17529339003.4,165.970243449,8399052916.45,105617360.312,-8.51199,20190411204104
2,XRP,13846378692.4,0.331315628248,1718115865.64,41792108527.0,-7.44593,20190411204104
3,Bitcoin Cash,4883238554.95,275.53425841,1951969649.55,17722800.0,-10.2143,20190411204104
4,Litecoin,4875212347.56,79.5370518773,3452769707.8,61294858.5909,-10.9121,20190411204104
5,EOS,4788480813.36,5.28386936422,3919883138.85,906245117.6,-9.94986,20190411204104
6,Binance Coin,2438535676.41,17.2730809876,175732917.003,141175490.242,-6.33463,20190411204104
7,Tether,2301412857.62,1.00535616044,18654268726.5,2289151793.35,-0.158689,20190411204104
8,Stellar,2260883008.69,0.117257983589,378766440.75,19281271428.1,-7.78038,20190411204104
9,Cardano,2181675855.67,0.084146639416,171591421.384,25927070538.0,-7.68496,20190411204104
10,TRON,1785531991.65,0.0267767922167,558145987.72,66682072191.4,-12.4555,20190411204104
11,Bitcoin SV,1288998101.3,72.7388685929,209090736.077,17720898.417,-9.85796,20190411204104
12,Monero,1121753338.5,66.3266160859,128087260.221,16912567.001,-6.60125,20190411204104
13,Dash,1084314865.94,123.984263229,311589246.37,8745584.62263,-5.74804,20190411204104
14,IOTA,905477546.942,0.325766390271,20724095.3328,2779530283.0,-8.94856,20190411204104
15,NEO,748130093.594,11.5096937476,334534531.81,65000000.0,-8.54982,20190411204104
16,Ethereum Classic,685072417.889,6.24802882203,617375014.744,109646168.0,-11.994,20190411204104
17,Ontology,663451032.594,1.34069958538,121404948.601,494854358.0,-11.3503,20190411204104
18,Maker,640270524.298,640.270524298,1838682.19419,1000000.0,-11.1413,20190411204104
19,NEM,590196868.429,0.0655774298327,30804818.4821,8999999999.0,-10.9655,20190411204104
0,Bitcoin,89570016602.4,5077.58618289,17322985440.4,17640275.0,-5.1475,20190411204205
1,Ethereum,17530882223.0,165.984854869,8442175417.12,105617360.312,-8.50394,20190411204205
2,XRP,13845413144.2,0.331292524647,1716005100.87,41792108527.0,-7.45239,20190411204205
3,Bitcoin Cash,4884248722.63,275.591256609,1950432278.78,17722800.0,-10.1957,20190411204205
4,Litecoin,4874500207.15,79.5254336041,3453111265.08,61294858.5909,-10.9252,20190411204205
5,EOS,4788945870.03,5.28438253297,3918664521.7,906245117.6,-9.94111,20190411204205
6,Binance Coin,2438993610.1,17.2763247071,175644906.776,141175490.242,-6.31704,20190411204205
7,Tether,2300653708.99,1.00502453165,18645351948.0,2289151793.35,-0.191623,20190411204205
8,Stellar,2260842320.62,0.117255873351,378562948.601,19281271428.1,-7.78204,20190411204205
9,Cardano,2184009439.19,0.0842366450923,171529688.006,25927070538.0,-7.58622,20190411204205
10,TRON,1786183165.45,0.0267865575671,557870704.006,66682072191.4,-12.4236,20190411204205
11,Bitcoin SV,1288978987.53,72.7377899925,208938320.822,17720898.417,-9.8593,20190411204205
12,Monero,1121308846.28,66.3003343145,128063688.914,16912567.001,-6.63826,20190411204205
13,Dash,1083880260.43,123.934568951,311504401.172,8745584.62263,-5.78581,20190411204205
14,IOTA,906349358.859,0.326080044676,20736572.1272,2779530283.0,-8.86089,20190411204205
15,NEO,747709910.688,11.5032293952,334286668.406,65000000.0,-8.60118,20190411204205
16,Ethereum Classic,684804053.254,6.2455812706,616675943.382,109646168.0,-12.0285,20190411204205
17,Ontology,665191899.846,1.34421752399,121466098.495,494854358.0,-11.1177,20190411204205
18,Maker,640291687.223,640.291687223,1838666.07048,1000000.0,-11.1384,20190411204205
19,NEM,590067069.504,0.06556300773,30806786.3008,8999999999.0,-10.9851,20190411204205
0,Bitcoin,89591774020.7,5078.8195774,17207803940.7,17640275.0,-5.12446,20190411204306
1,Ethereum,17541992708.1,166.090050503,8385626541.43,105617360.312,-8.44595,20190411204306
2,XRP,13840072406.6,0.331164731678,1713927904.13,41792108527.0,-7.48809,20190411204306
3,Bitcoin Cash,4883550350.88,275.551851337,1962860156.19,17722800.0,-10.2085,20190411204306
4,Litecoin,4873653107.58,79.5116135288,3452294533.63,61294858.5909,-10.9406,20190411204306
5,EOS,4788837921.9,5.28426341714,3952518000.22,906245117.6,-9.94314,20190411204306
6,Binance Coin,2438945367.64,17.2759829873,183420074.216,141175490.242,-6.31889,20190411204306
7,Tether,2299871025.71,1.00468262192,18714669983.3,2289151793.35,-0.225578,20190411204306
8,Stellar,2253971320.62,0.116899517183,377358142.625,19281271428.1,-8.0623,20190411204306
9,Cardano,2183907616.1,0.0842327178035,171337985.614,25927070538.0,-7.59053,20190411204306
10,TRON,1785057416.25,0.0267696752303,557373128.105,66682072191.4,-12.4788,20190411204306
11,Bitcoin SV,1289746784.9,72.7811172186,208857350.475,17720898.417,-9.8056,20190411204306
12,Monero,1120742136.12,66.2668260855,127964850.093,16912567.001,-6.68544,20190411204306
13,Dash,1083664387.73,123.909885329,325062010.56,8745584.62263,-5.80458,20190411204306
14,IOTA,908251685.606,0.326764450512,20755903.2382,2779530283.0,-8.6696,20190411204306
15,NEO,747890917.442,11.5060141145,337353279.285,65000000.0,-8.57906,20190411204306
16,Ethereum Classic,685062315.805,6.24793668854,619962839.274,109646168.0,-11.9953,20190411204306
17,Ontology,665599414.993,1.34504102921,121557577.645,494854358.0,-11.0633,20190411204306
18,Maker,640002340.506,640.002340506,1835640.00117,1000000.0,-11.1785,20190411204306
19,NEM,590033921.593,0.0655593246287,30825164.0151,8999999999.0,-10.9901,20190411204306
0,Bitcoin,89563838458.4,5077.23595343,17220166126.8,17640275.0,-5.15404,20190411204407
1,Ethereum,17540252907.3,166.073577824,8402213423.15,105617360.312,-8.45503,20190411204407
2,XRP,13837071512.0,0.331092926385,1712333986.21,41792108527.0,-7.50814,20190411204407
3,Bitcoin Cash,4883396205.05,275.543153737,1946473831.51,17722800.0,-10.2114,20190411204407
4,Litecoin,4873987912.13,79.5170757251,3449488301.49,61294858.5909,-10.9345,20190411204407
5,EOS,4787494602.04,5.28278112518,3914219074.63,906245117.6,-9.96841,20190411204407
6,Binance Coin,2439462344.61,17.2796449329,175568306.375,141175490.242,-6.29903,20190411204407
7,Tether,2299626924.0,1.00457598779,18611807077.6,2289151793.35,-0.236167,20190411204407
8,Stellar,2252817343.27,0.116839667533,376947191.199,19281271428.1,-8.10937,20190411204407
9,Cardano,2183443260.67,0.084214807742,171115160.125,25927070538.0,-7.61018,20190411204407
10,TRON,1785216624.67,0.0267720628049,556885943.757,66682072191.4,-12.471,20190411204407
11,Bitcoin SV,1291073064.21,72.8559598863,208976976.203,17720898.417,-9.71285,20190411204407
12,Monero,1120734998.68,66.2664040659,127935963.65,16912567.001,-6.68604,20190411204407
13,Dash,1083860260.03,123.932282037,311402597.647,8745584.62263,-5.78755,20190411204407
14,IOTA,907181413.017,0.326379395312,20740570.0664,2779530283.0,-8.77722,20190411204407
15,NEO,747915252.533,11.5063885005,334042801.958,65000000.0,-8.57608,20190411204407
16,Ethereum Classic,684714817.206,6.24476741591,615815572.85,109646168.0,-12.0399,20190411204407
17,Ontology,664960506.735,1.34374992558,121517235.678,494854358.0,-11.1487,20190411204407
18,Maker,640416745.65,640.41674565,1835012.73792,1000000.0,-11.121,20190411204407
19,NEM,590197556.577,0.0655775062936,30853851.6459,8999999999.0,-10.9654,20190411204407
0,Bitcoin,89601706529.6,5079.38263602,17227216495.2,17640275.0,-5.18146,20190411204508
1,Ethereum,17533497227.9,166.009614103,8412756491.53,105617360.312,-8.51755,20190411204508
2,XRP,13839731558.9,0.331156575887,1711953878.73,41792108527.0,-7.50806,20190411204508
3,Bitcoin Cash,4886159357.44,275.699063209,1943663245.78,17722800.0,-10.2191,20190411204508
4,Litecoin,4878879125.86,79.5968738328,3450718347.82,61294858.5909,-10.897,20190411204508
5,EOS,4788471683.97,5.28385929036,3913563031.46,906245117.6,-9.94008,20190411204508
6,Binance Coin,2441094853.2,17.2912086157,176722658.352,141175490.242,-6.22336,20190411204508
7,Tether,2298992073.4,1.00429865773,18622837280.6,2289151793.35,-0.267936,20190411204508
8,Stellar,2251621819.87,0.116777663147,376824189.038,19281271428.1,-8.18356,20190411204508
9,Cardano,2183703642.18,0.0842248505854,171029429.449,25927070538.0,-7.61741,20190411204508
10,TRON,1786248620.56,0.026787539167,557008489.046,66682072191.4,-12.4292,20190411204508
11,Bitcoin SV,1292069062.21,72.9121645984,208650631.128,17720898.417,-9.67752,20190411204508
12,Monero,1120997233.59,66.2819093947,127964450.171,16912567.001,-6.67106,20190411204508
13,Dash,1083920803.56,123.939204791,312992843.409,8745584.62263,-5.81291,20190411204508
14,IOTA,907401587.179,0.326458608035,20732563.0327,2779530283.0,-8.76326,20190411204508
15,NEO,748449951.931,11.5146146451,334495221.369,65000000.0,-8.53099,20190411204508
16,Ethereum Classic,684978101.71,6.2471686353,615295681.463,109646168.0,-12.0293,20190411204508
17,Ontology,664902188.233,1.34363207575,121435639.144,494854358.0,-11.1738,20190411204508
18,Maker,640645041.538,640.645041538,1835385.7262,1000000.0,-11.0841,20190411204508
19,NEM,589905909.703,0.0655451010854,30890691.5389,8999999999.0,-11.0262,20190411204508
0,Bitcoin,89586873619.5,5078.54178121,17195862481.1,17640275.0,-5.19715,20190411204609
1,Ethereum,17534835114.1,166.022281397,8381637188.56,105617360.312,-8.51057,20190411204609
2,XRP,13865687988.4,0.331777660355,1713744377.74,41792108527.0,-7.33459,20190411204609
3,Bitcoin Cash,4888003539.71,275.803120258,1941480177.17,17722800.0,-10.1852,20190411204609
4,Litecoin,4885092996.11,79.6982505289,3453417182.02,61294858.5909,-10.7835,20190411204609
5,EOS,4788913283.43,5.28434657514,3912275047.8,906245117.6,-9.93178,20190411204609
6,Binance Coin,2441481295.45,17.293945934,176596622.745,141175490.242,-6.20851,20190411204609
7,Tether,2299170212.35,1.00437647649,18607561718.7,2289151793.35,-0.260209,20190411204609
8,Stellar,2250887393.76,0.116739573018,376857842.163,19281271428.1,-8.21351,20190411204609
9,Cardano,2183520206.44,0.0842177755192,170850858.33,25927070538.0,-7.64465,20190411204609
10,TRON,1785521908.35,0.0267766410022,556725266.265,66682072191.4,-12.4648,20190411204609
11,Bitcoin SV,1291667182.32,72.889486296,208476391.69,17720898.417,-9.70562,20190411204609
12,Monero,1120389153.66,66.2459550696,127753173.48,16912567.001,-6.72168,20190411204609
13,Dash,1083567143.39,123.89876608,312702905.224,8745584.62263,-5.84364,20190411204609
14,IOTA,907322847.75,0.326430279713,20713099.6725,2779530283.0,-8.80522,20190411204609
15,NEO,748870758.955,11.5210885993,334557248.015,65000000.0,-8.50037,20190411204609
16,Ethereum Classic,684612913.644,6.24383803038,615056542.238,109646168.0,-12.0762,20190411204609
17,Ontology,665109746.427,1.34405150864,121288816.353,494854358.0,-11.1713,20190411204609
18,Maker,640611194.787,640.611194787,1835508.52336,1000000.0,-11.0903,20190411204609
19,NEM,589939845.065,0.0655488716812,30929188.0739,8999999999.0,-11.0442,20190411204609
0,Bitcoin,89591995630.7,5078.83214013,17204694391.3,17640275.0,-5.19173,20190411204710
1,Ethereum,17538248841.9,166.054603052,8398007402.03,105617360.312,-8.49275,20190411204710
2,XRP,13864573491.4,0.331750992714,1712561775.3,41792108527.0,-7.34204,20190411204710
3,Bitcoin Cash,4885051825.45,275.636571278,1939135334.39,17722800.0,-10.2395,20190411204710
4,Litecoin,4882719933.37,79.6595350021,3452947969.48,61294858.5909,-10.8268,20190411204710
5,EOS,4787111609.84,5.28235851082,3908518356.65,906245117.6,-9.96566,20190411204710
6,Binance Coin,2442255652.21,17.2994309991,175039231.142,141175490.242,-6.17877,20190411204710
7,Tether,2300201766.1,1.00482710355,18572179652.5,2289151793.35,-0.215459,20190411204710
8,Stellar,2250429074.58,0.116715802844,376636355.304,19281271428.1,-8.23219,20190411204710
9,Cardano,2184842940.8,0.0842687930206,170784422.69,25927070538.0,-7.5887,20190411204710
10,TRON,1785389946.41,0.0267746620304,556284909.593,66682072191.4,-12.4713,20190411204710
11,Bitcoin SV,1291378340.37,72.8731867871,208377486.479,17720898.417,-9.72581,20190411204710
12,Monero,1120545046.43,66.2551726394,127766959.993,16912567.001,-6.7087,20190411204710
13,Dash,1083513798.74,123.89266647,311001322.168,8745584.62263,-5.84828,20190411204710
14,IOTA,907402197.222,0.326458827512,20696684.8029,2779530283.0,-8.79725,20190411204710
15,NEO,748681048.135,11.5181699713,334022981.639,65000000.0,-8.52355,20190411204710
16,Ethereum Classic,684346943.755,6.24141231963,614955915.772,109646168.0,-12.1104,20190411204710
17,Ontology,665229640.83,1.34429379084,121065103.463,494854358.0,-11.1553,20190411204710
18,Maker,640934175.955,640.934175955,1836309.66938,1000000.0,-11.0455,20190411204710
19,NEM,590267511.572,0.0655852790708,30981482.3466,8999999999.0,-10.9948,20190411204710
0,Bitcoin,89638763415.8,5081.48333378,17179003577.8,17640275.0,-5.14224,20190411204810
1,Ethereum,17546662655.6,166.134266221,8367815026.66,105617360.312,-8.44885,20190411204810
2,XRP,13867453057.1,0.331819894852,1711907059.86,41792108527.0,-7.32279,20190411204810
3,Bitcoin Cash,4885267131.59,275.648719818,1935024727.33,17722800.0,-10.2355,20190411204810
4,Litecoin,4882035464.55,79.6483681794,3451466055.64,61294858.5909,-10.8393,20190411204810
5,EOS,4788060133.2,5.28340516292,3907051771.15,906245117.6,-9.94782,20190411204810
6,Binance Coin,2443446291.79,17.3078647547,176281066.181,141175490.242,-6.13303,20190411204810
7,Tether,2300081185.05,1.00477442856,18585154310.1,2289151793.35,-0.22069,20190411204810
8,Stellar,2249879284.61,0.116687288647,376295676.02,19281271428.1,-8.25461,20190411204810
9,Cardano,2187009432.3,0.0843523540036,170754560.737,25927070538.0,-7.49706,20190411204810
10,TRON,1785867604.06,0.0267818252399,555691562.598,66682072191.4,-12.4479,20190411204810
11,Bitcoin SV,1290799002.11,72.8404944117,208189474.406,17720898.417,-9.76631,20190411204810
12,Monero,1119593356.3,66.1989014579,127689419.487,16912567.001,-6.78794,20190411204810
13,Dash,1083442549.56,123.884519596,312488622.629,8745584.62263,-5.85447,20190411204810
14,IOTA,907758991.255,0.326587192378,20679285.714,2779530283.0,-8.76139,20190411204810
15,NEO,748066795.801,11.5087199354,334023381.787,65000000.0,-8.5986,20190411204810
16,Ethereum Classic,684054541.682,6.23874554086,614047937.715,109646168.0,-12.1479,20190411204810
17,Ontology,665479117.799,1.34479793305,121039598.761,494854358.0,-11.1219,20190411204810
18,Maker,640945009.164,640.945009164,1836366.94953,1000000.0,-11.044,20190411204810
19,NEM,589851691.29,0.0655390768173,30990855.277,8999999999.0,-11.0575,20190411204810
0,Bitcoin,89590633017.9,5078.75489571,17156534265.5,17640275.0,-5.19318,20190411204911
1,Ethereum,17546660971.6,166.134250277,8362147502.46,105617360.312,-8.44886,20190411204911
2,XRP,13870036273.9,0.331881705967,1710518049.37,41792108527.0,-7.30553,20190411204911
3,Bitcoin Cash,4884990434.29,275.633107313,1934122516.66,17722800.0,-10.2406,20190411204911
4,Litecoin,4880193911.21,79.6183240063,3448086109.58,61294858.5909,-10.8729,20190411204911
5,EOS,4786495198.36,5.28167832897,3903815574.42,906245117.6,-9.97725,20190411204911
6,Binance Coin,2445809578.26,17.3246048168,175078162.771,141175490.242,-6.04224,20190411204911
7,Tether,2300021251.12,1.00474824684,18551245222.7,2289151793.35,-0.22329,20190411204911
8,Stellar,2267572667.5,0.117604934714,379015788.344,19281271428.1,-7.53312,20190411204911
9,Cardano,2187769379.22,0.0843816649478,170696433.857,25927070538.0,-7.46492,20190411204911
10,TRON,1784433403.96,0.0267603172085,555114951.974,66682072191.4,-12.5182,20190411204911
11,Bitcoin SV,1290008127.97,72.7958649512,207927601.959,17720898.417,-9.82159,20190411204911
12,Monero,1119405519.57,66.1877951172,127613629.312,16912567.001,-6.80358,20190411204911
13,Dash,1084089912.33,123.958541265,310928215.367,8745584.62263,-5.79822,20190411204911
14,IOTA,908273892.177,0.326772439837,20641322.5087,2779530283.0,-8.70963,20190411204911
15,NEO,748056403.211,11.5085600494,333162421.866,65000000.0,-8.59987,20190411204911
16,Ethereum Classic,684180799.103,6.23989703957,614432606.051,109646168.0,-12.1317,20190411204911
17,Ontology,665523447.085,1.34488751352,120940881.038,494854358.0,-11.116,20190411204911
18,Maker,640667155.101,640.667155101,1833297.21318,1000000.0,-11.0825,20190411204911
19,NEM,589854075.976,0.0655393417824,31020823.437,8999999999.0,-11.0571,20190411204911
0,Bitcoin,89574281418.3,5077.82794873,17259672273.1,17640275.0,-5.27458,20190411205012
1,Ethereum,17534317092.6,166.017376697,8406639941.11,105617360.312,-8.53552,20190411205012
2,XRP,13866798786.7,0.331804239494,1708755273.86,41792108527.0,-7.34365,20190411205012
3,Bitcoin Cash,4885178230.37,275.643703612,1931820944.0,17722800.0,-10.2467,20190411205012
4,Litecoin,4877705934.66,79.5777337087,3445417877.43,61294858.5909,-10.9673,20190411205012
5,EOS,4785837765.28,5.28095288166,3901959895.0,906245117.6,-9.97438,20190411205012
6,Binance Coin,2445757779.69,17.3242379077,174884904.394,141175490.242,-6.03609,20190411205012
7,Tether,2298970523.87,1.00428924397,18546088968.1,2289151793.35,-0.276473,20190411205012
8,Stellar,2267198385.9,0.117585523048,378938917.199,19281271428.1,-7.58024,20190411205012
9,Cardano,2188191163.4,0.0843979330481,170585301.043,25927070538.0,-7.46902,20190411205012
10,TRON,1785459863.24,0.0267757105405,554651190.809,66682072191.4,-12.4736,20190411205012
11,Bitcoin SV,1288811046.91,72.7283130114,207676674.832,17720898.417,-9.92395,20190411205012
12,Monero,1118862834.57,66.1557074393,127501398.103,16912567.001,-6.8654,20190411205012
13,Dash,1083629624.09,123.905910336,310635842.632,8745584.62263,-5.84943,20190411205012
14,IOTA,907840322.582,0.326616453195,20610970.1385,2779530283.0,-8.75807,20190411205012
15,NEO,748213854.655,11.5109823793,333191893.575,65000000.0,-8.61457,20190411205012
16,Ethereum Classic,683971100.418,6.23798453602,613911495.147,109646168.0,-12.1765,20190411205012
17,Ontology,665498294.158,1.34483668457,120886756.949,494854358.0,-11.1506,20190411205012
18,Maker,639615369.9,639.6153699,1832178.41494,1000000.0,-11.2225,20190411205012
19,NEM,590102234.997,0.0655669150069,31065862.7553,8999999999.0,-11.0309,20190411205012
0,Bitcoin,89573025471.8,5077.75675106,17196459493.7,17640275.0,-5.27591,20190411205113
1,Ethereum,17540224845.0,166.073312126,8344682225.2,105617360.312,-8.50471,20190411205113
2,XRP,13868316866.4,0.331840564049,1708258427.96,41792108527.0,-7.3335,20190411205113
3,Bitcoin Cash,4886378012.88,275.711400731,1946961415.46,17722800.0,-10.2644,20190411205113
4,Litecoin,4880993247.85,79.6313648494,3448030505.05,61294858.5909,-10.9073,20190411205113
5,EOS,4785151269.09,5.28019536454,3936943390.78,906245117.6,-9.9873,20190411205113
6,Binance Coin,2447246559.47,17.3347835044,182754946.005,141175490.242,-5.97356,20190411205113
7,Tether,2299830189.63,1.00466478296,18610776834.4,2289151793.35,-0.239183,20190411205113
8,Stellar,2249064980.79,0.116645055757,376025648.963,19281271428.1,-8.31942,20190411205113
9,Cardano,2188358196.07,0.0844043754525,170396817.722,25927070538.0,-7.47161,20190411205113
10,TRON,1786744535.98,0.0267949761797,554675287.412,66682072191.4,-12.415,20190411205113
11,Bitcoin SV,1287702738.14,72.6657705409,207462498.355,17720898.417,-10.0107,20190411205113
12,Monero,1119362173.12,66.1852321442,127441129.132,16912567.001,-6.81279,20190411205113
